,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
22,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.97898,-0.29079598,-0.235315,-0.092187,0.174767,0.076865,-0.5321785,-0.43561,0.1047655,-0.556425,-0.200541,0.108616,0.21022499,0.195596,0.37894,0.347554,-0.65646505,-0.21879,0.1854755,-1.02505,0.853615,0.03366001,0.632455,-0.71959996,-0.167315,-0.92288,-0.43044996,1.31647,0.839795,-0.52559495,1.91707,-0.16495001,-0.352495,0.716325,-1.25795,0.65951,0.066586,0.924175,0.829775,-0.332925,1.079685,0.056579992,-0.21224499,0.423807,0.36948,0.13382751,-0.26016998,-0.15121499,0.50781,-0.76687
23,0.63792,-0.055240005,0.40747,-0.425785,0.093823,-0.63128996,-0.54684,0.020905003,-0.48483002,-0.4297145,-0.38019502,-0.456602,-0.31694,-0.106943496,0.40796,0.564975,0.2978535,-0.16749002,-0.74995,-0.58963,0.45029998,-0.04138501,0.125045,0.210308,0.19199401,-1.4498,0.317795,0.34798,0.458685,-0.34733,3.54295,0.483575,-0.23183,-0.209251,-0.42442,-0.1487,-0.232883,-0.038027994,-0.090344995,0.004424989,-0.21155,0.1032899,0.14054301,0.16036001,-0.104319,0.05323,0.2604825,-0.36596,-0.4416415,-0.317045,0.29625,-0.10423,-0.90177,-1.2733,0.89772,0.80714,-0.056337,-0.02582,-0.596,-0.44244,-0.84288,0.91009,0.72835,0.16501,0.32668,-0.14723,0.58904,-0.26288,-0.28602,-0.28686,0.78501,-0.46487,1.0599,-0.30554,-0.20842,-0.51949,-0.31536,0.53666,0.57259,-0.13593,0.81622,-0.79285,0.13598,0.7976,-0.055242,0.34196,-0.044785,1.0207,0.98685,-0.0075002,0.883,0.88048,0.21269,-0.99729,0.86551,1.2781,-0.28757,0.13654,-0.61384,0.84574
24,-0.062761,0.81904,-0.067769,1.0728,-0.48884,-0.53659,-0.39512,0.29684,-0.24994,-0.64616,-0.38994,-1.0181,-0.74659,0.5638,0.62756,0.84303,0.1374,-0.54534,-0.16795,-0.43048,0.18814,0.16537,-0.1674,0.59948,-0.16904,-1.1376,0.36256,0.19763,0.010075,-0.3838,3.5756,0.045535,-0.52057,0.32947,-0.36942,-0.37348,0.31756,0.81132,-0.044679,-0.79792,0.22949,-0.73993,0.90041,0.46883,0.4512,0.6644,0.24931,-0.88062,-0.042584,-0.21827,0.18543501,-0.048284993,-0.38280502,0.712375,0.390575,-0.37958503,-0.029399991,-0.036920004,0.7057862,0.17063001,0.515545,0.723665,1.073725,0.91267,-0.267295,0.031985,-0.58089,0.997035,-0.08939999,-0.808285,0.7507655,-1.2032499,0.2842355,0.459066,-0.33999,-0.600895,0.20236999,1.193085,1.050245,-0.019217,0.808564,-0.096428506,0.14401999,0.97291994,0.42161,0.672685,-0.17783499,0.837965,-0.006669998,0.289056,0.97013,-0.10214999,0.35850003,0.19758551,0.24121,0.46420997,-0.216146,0.11141501,0.8955,-0.47750503
25,0.21473,-0.12386,-0.060734,-0.48248,-0.81974,-0.01071,-0.1787,0.22899,0.46298,-0.47632,-0.71289,0.40994,0.83801,-0.19857,-0.3936,0.46907,-0.018075,0.25584,0.24752,-1.1802,0.17802,0.1188,0.99759,-0.052702,0.082076,-0.70217,-0.28571,1.1461,1.2257,-1.1676,1.2518,0.30352,-0.6073,0.11593,0.03638,0.67858,-0.13848,0.12003,1.7829,0.082811,0.058374,0.22966,0.40507,0.10633,0.27575,0.88687,0.37886,-1.0186,0.2757,0.035919,0.13869499,-0.1619455,-0.99624497,-0.584955,0.56655,0.479465,-0.140705,-0.323735,0.615395,0.0775005,-0.274895,0.22380501,0.91875005,0.71422005,0.582725,0.1959415,-0.067127004,0.65901,0.31391,-0.48124,0.58826494,-0.1199921,0.534305,0.65917003,0.459425,-0.21908,-0.2578265,0.290005,1.165175,0.197257,0.96865505,0.26628,-0.17175,0.5129,0.049769998,1.04366,-0.049480006,1.100885,0.72098005,0.364025,-0.028250009,-0.23192501,-0.195115,1.3455,1.41501,0.18149501,0.29712,-0.28816998,0.663585,0.2933915
26,0.72352,-0.4013,0.10447,-0.627,0.12117,0.7655,-0.32406,-1.1818,0.55192,0.13733,-0.086829,-0.53342,0.41268,-0.39959,0.0071817,0.41141,-0.25745,-0.4971,-0.38626,0.60265,0.21522,-0.2381,1.1205,0.15049,0.075016,-0.96559,0.15029,0.37919,1.1709,0.027733,3.0913,0.60049,0.0034446,-0.46097,-1.0319,0.050346,-0.94646,-0.094132,0.32579,0.49388,-0.29047,-0.019396,0.20585,0.28985,0.49383,0.60998,0.017378,-0.17372,0.24664,-1.0126,-0.12733501,-0.20253524,-1.030045,-0.43146753,0.6790725,0.31344998,-0.148595,-0.11601775,0.24981813,0.19473775,-0.137765,0.23267502,1.101325,0.506464,0.30970252,0.045868993,-0.12853599,0.6217025,0.3665925,-0.61695254,0.52292275,-0.59785354,0.65741754,0.75950503,0.0772775,-0.2616725,-0.43617326,0.555405,1.23581,0.15059,1.0658596,0.15805575,-0.17146,1.075785,0.06353751,0.7534875,-0.39106253,1.0608301,0.5556,0.2537705,0.51269996,0.04504,-0.38656,0.71429753,1.1004025,0.5387025,0.076257005,0.0034250095,0.38268,0.05730325
27,0.45341998,-0.465375,0.39765,-0.2515535,0.244475,0.038735002,-0.657055,0.28926998,-0.0508025,0.036189996,-0.357565,0.098453,-0.610795,0.408115,0.1267505,0.1793415,0.227366,-0.37452,-0.87172,-0.748585,0.15422,0.19017398,0.2827,0.02063001,0.39741,-1.8534501,0.37851,0.49336502,0.81076,-0.596295,3.3744001,0.509235,-0.194521,0.36886,0.02519635,-0.0683435,-0.35839,0.16123,0.207177,-0.336875,-0.29166,0.448915,0.027029999,0.113904,-0.10955,0.15376,0.250635,-0.680235,0.138707,-0.3769235,0.62396,-0.3702,0.020021,0.56817,-1.1441,0.064714,0.55457,0.4829,0.38094,-0.059257,-0.3697,1.1364,0.23668,1.1778,0.049406,0.65638,-0.67215,1.287,0.47719,-1.4377,0.5408,-0.045323,-0.40048,-0.12607,0.50633,-0.51401,0.061099,1.3432,0.87303,0.12402,-0.040265,-0.073974,-0.24551,1.1607,-0.33243,0.91823,-0.087815,0.3821,1.6784,-0.16562,0.46461,0.44502,-0.35208,1.6905,-0.5229,0.52027,0.53387,-0.81624,0.25914,-0.54924
28,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,-0.27238,0.53618,-0.062048,0.53592,-0.13899,-0.40535,0.90883,0.02142,-0.14407,-0.23733,0.18517,-0.13145,0.4223,2.1989,-0.43158,-0.25294,0.25265,0.53533,-0.97258,-0.17587,0.82987,-0.47401,2.0134,0.14725,-0.46896,-1.1566,-0.31986,0.55354,-0.21086,-0.021536,1.8872,-0.0014208,-1.4968,1.2332,-1.2964,-0.56811,-0.3521,1.2394,0.74413,0.12155,0.62048,0.036218,0.48729,-0.45166,0.22757,0.67,-0.31662,-0.76751,0.28219,-0.32346
29,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.28654,0.1464095,-0.855545,-0.58459,0.088406995,0.19846301,-0.04884,-0.29407,0.310395,0.28542548,-0.294305,0.1404425,1.10251,0.81802,0.43400502,0.014741,0.0334785,0.89839,0.49374676,-0.80901504,1.19425,0.1527,0.194295,0.629435,0.552685,0.0049550086,-0.1944965,0.134615,1.188025,0.399625,1.114255,-0.07309,-0.534135,0.64198,0.30115,1.44895,-0.0291,1.3871,0.85325503,0.46079,0.756935,0.19673002,0.057605006,0.69698447,0.98466,0.46666998,0.57795,0.04512,0.37149802,0.1899665
30,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,0.73034,-0.23683,-0.73585,-0.087086,0.68814,0.60322,-0.30877,-0.331,-0.44736,-1.3283,-0.6306,0.58137,0.82911,0.17155,0.62941,-0.20708,-0.15555,0.74864,0.53543,-0.8057,0.021467,-1.6985,1.6829,0.28308,-0.66105,0.20422,0.19901,1.6744,0.98759,-0.6146,0.47044,0.71119,-0.051451,0.84434,-0.12871,0.99058,-1.4823,1.3502,1.6571,-0.069724,-0.45326,-0.034689,0.02033,-0.59575,1.2373,0.96924,0.34938,0.34617,0.70377,0.46577
31,0.63792,-0.055240005,0.40747,-0.425785,0.093823,-0.63128996,-0.54684,0.020905003,-0.48483002,-0.4297145,-0.38019502,-0.456602,-0.31694,-0.106943496,0.40796,0.564975,0.2978535,-0.16749002,-0.74995,-0.58963,0.45029998,-0.04138501,0.125045,0.210308,0.19199401,-1.4498,0.317795,0.34798,0.458685,-0.34733,3.54295,0.483575,-0.23183,-0.209251,-0.42442,-0.1487,-0.232883,-0.038027994,-0.090344995,0.004424989,-0.21155,0.1032899,0.14054301,0.16036001,-0.104319,0.05323,0.2604825,-0.36596,-0.4416415,-0.317045,-0.37965,-0.14986,-0.59375,0.63008,0.0078759,1.8954,-0.27982,1.218,-0.00048091,-0.83824,-0.67979,-0.46489,-0.25277,0.12771,0.60867,-0.51856,-0.29327,-0.58281,0.74176,0.49373,-0.39846,-0.2151,0.5263,0.85978,-0.12386,-0.77494,-0.078055,-0.27362,-0.0037001,-1.1597,0.083251,-0.28309,0.34318,1.5483,-0.7061,-0.66151,-0.029549,0.83384,0.62495,-0.79127,0.75015,-0.0095972,0.38017,-0.78375,0.59944,0.64508,-0.44994,-1.0261,-1.216,1.3303
32,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,-0.17537,0.08291,-0.12942,-0.48079,0.24926,-0.3178,1.0202,0.37647,-0.44533,0.60005,-0.69931,-0.18225,0.93479,0.60394,0.64438,0.14979,0.91368,0.50846,0.046199,-0.30032,0.48496,-0.81351,1.3557,0.027105,-0.99947,-1.0667,-0.65685,0.29009,0.82502,0.40959,1.7743,-0.55731,-1.1925,1.3894,-0.39877,0.86164,-0.50823,0.93659,1.3159,-0.38863,0.23216,0.42121,0.0061265,0.86917,1.0255,0.18649,-0.24925,-1.0213,-0.2545,-0.82867
33,0.39621,0.15996,0.46712,0.18459,1.1826,-0.29844,-0.44587,0.13879,-0.79038,-0.21838,-0.33809,-0.68331,-0.37921,-0.11752,0.042039,0.48018,-0.012653,-0.45736,-0.77084,-0.047438,0.31252,0.5868,0.11256,-0.25544,0.13935,-1.3885,0.66674,0.28422,0.14652,0.21721,3.2838,-0.064245,0.087545,0.059236,0.18729,-0.7151,-0.45676,0.42607,-0.075389,-0.21992,-0.12417,0.12843,0.33174,0.089882,-0.15063,-0.08294,-0.066774,-0.19275,0.24453,-0.28937,0.18309,-0.028293,0.082406,-0.12592,0.89255,0.22503,-0.10855,0.1511,-1.3752,-1.4432,-0.64949,0.16625,-0.23802,1.5123,0.092798,0.55496,-0.29669,-0.59197,1.2212,-0.26558,0.88783,-0.14111,0.28922,-0.69484,-0.54065,-1.1133,0.30539,-0.032568,-1.2947,1.2418,2.6644,0.031051,-1.3173,-0.027633,0.17796,0.4314,0.66676,-0.065272,-0.1495,-0.44485,-0.95383,0.41872,-0.99088,-0.61351,-0.14069,0.24595,-1.069,0.84131,0.81254,-0.25113
34,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,-0.37436,-0.11959,-0.87609,-1.1217,1.2788,0.48323,-0.53903,0.053659,-0.23929,-0.12414,-0.42583,-0.27509,1.139,-0.014324,0.47665,-0.083337,0.15226,0.25682,0.67657,-0.83238,0.88473,-0.83593,1.0244,0.79069,-0.27765,-0.10789,-0.69624,0.66464,1.7969,0.12674,2.2994,0.11488,-0.46407,2.3384,-0.50165,0.38362,-0.90069,1.1488,1.1098,0.33288,1.0195,0.24056,-0.77281,-0.18051,0.9214,0.97842,-0.23098,-0.10138,-0.51135,-0.18633
35,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.37436,-0.11959,-0.87609,-1.1217,1.2788,0.48323,-0.53903,0.053659,-0.23929,-0.12414,-0.42583,-0.27509,1.139,-0.014324,0.47665,-0.083337,0.15226,0.25682,0.67657,-0.83238,0.88473,-0.83593,1.0244,0.79069,-0.27765,-0.10789,-0.69624,0.66464,1.7969,0.12674,2.2994,0.11488,-0.46407,2.3384,-0.50165,0.38362,-0.90069,1.1488,1.1098,0.33288,1.0195,0.24056,-0.77281,-0.18051,0.9214,0.97842,-0.23098,-0.10138,-0.51135,-0.18633
36,0.39621,0.15996,0.46712,0.18459,1.1826,-0.29844,-0.44587,0.13879,-0.79038,-0.21838,-0.33809,-0.68331,-0.37921,-0.11752,0.042039,0.48018,-0.012653,-0.45736,-0.77084,-0.047438,0.31252,0.5868,0.11256,-0.25544,0.13935,-1.3885,0.66674,0.28422,0.14652,0.21721,3.2838,-0.064245,0.087545,0.059236,0.18729,-0.7151,-0.45676,0.42607,-0.075389,-0.21992,-0.12417,0.12843,0.33174,0.089882,-0.15063,-0.08294,-0.066774,-0.19275,0.24453,-0.28937,0.18543501,-0.048284993,-0.38280502,0.712375,0.390575,-0.37958503,-0.029399991,-0.036920004,0.7057862,0.17063001,0.515545,0.723665,1.073725,0.91267,-0.267295,0.031985,-0.58089,0.997035,-0.08939999,-0.808285,0.7507655,-1.2032499,0.2842355,0.459066,-0.33999,-0.600895,0.20236999,1.193085,1.050245,-0.019217,0.808564,-0.096428506,0.14401999,0.97291994,0.42161,0.672685,-0.17783499,0.837965,-0.006669998,0.289056,0.97013,-0.10214999,0.35850003,0.19758551,0.24121,0.46420997,-0.216146,0.11141501,0.8955,-0.47750503
37,-0.062761,0.81904,-0.067769,1.0728,-0.48884,-0.53659,-0.39512,0.29684,-0.24994,-0.64616,-0.38994,-1.0181,-0.74659,0.5638,0.62756,0.84303,0.1374,-0.54534,-0.16795,-0.43048,0.18814,0.16537,-0.1674,0.59948,-0.16904,-1.1376,0.36256,0.19763,0.010075,-0.3838,3.5756,0.045535,-0.52057,0.32947,-0.36942,-0.37348,0.31756,0.81132,-0.044679,-0.79792,0.22949,-0.73993,0.90041,0.46883,0.4512,0.6644,0.24931,-0.88062,-0.042584,-0.21827,-0.15165001,-0.0554315,0.49233,-0.517635,0.796585,-0.55193996,0.081266,0.0914805,0.501885,-0.214485,-0.219016,0.15706,-0.2768185,1.243,0.56054497,0.70619,-0.496705,0.446085,0.92714,-0.41824,0.876485,-0.134204,0.29112,0.66293,-0.36467502,-0.460305,-0.7851,1.11675,0.96237993,-0.454175,0.211143,0.38472372,-0.007939994,0.73615,0.20593314,1.4310501,-0.044929996,0.742255,0.994125,-0.352828,0.59801,0.1171445,-0.2984165,0.481145,-0.055250004,0.19847499,0.85566497,-0.094110504,0.10656,-0.5488
38,0.21473,-0.12386,-0.060734,-0.48248,-0.81974,-0.01071,-0.1787,0.22899,0.46298,-0.47632,-0.71289,0.40994,0.83801,-0.19857,-0.3936,0.46907,-0.018075,0.25584,0.24752,-1.1802,0.17802,0.1188,0.99759,-0.052702,0.082076,-0.70217,-0.28571,1.1461,1.2257,-1.1676,1.2518,0.30352,-0.6073,0.11593,0.03638,0.67858,-0.13848,0.12003,1.7829,0.082811,0.058374,0.22966,0.40507,0.10633,0.27575,0.88687,0.37886,-1.0186,0.2757,0.035919,0.088068,-0.42703,0.21275,-0.46137,0.88653,0.31964,-0.0094923,0.12259,-0.011234,-0.2113,-0.11769,0.085932,-0.54004,0.27666,-0.074244,0.11298,-0.31362,-0.30666,0.13833,-0.99789,-0.10509,0.56499,0.30105,-0.60911,0.21528,-1.9955,-0.23075,0.36169,0.36569,-0.83593,3.1593,0.38484,-0.58786,0.30266,-0.080106,0.7723,0.14527,0.54844,0.13905,-0.15815,0.37559,0.64325,-0.35815,0.2687,0.37035,-0.12839,0.14046,-0.37389,-0.24085,-0.80756
39,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,0.23709,-0.49856,-1.0792,0.44938,0.65129,-0.020827,-0.23581,-0.077086,-0.42917,0.34349,-0.46078,0.15058,1.6908,0.081415,0.38058,-0.82966,-0.35473,0.84396,0.12697,-0.76117,-0.28762,-1.7802,1.5353,0.15333,-0.7707,0.016573,-0.030927,1.0941,1.1166,-0.6066,1.5888,-0.17859,-0.5575,1.2147,-0.093447,0.62139,-1.3918,1.2802,1.3941,-0.75228,0.29648,0.035917,-0.35889,-0.6431,1.3935,1.1953,0.52134,0.090659,-0.016261,0.38762
40,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.14117002,-0.372755,-0.60230505,0.6922,0.40049,-0.341975,0.102070004,0.39431497,0.790485,0.009554997,0.4417,0.643165,1.193025,0.49490502,-0.272735,-0.07728499,-0.531255,0.702685,-0.155893,-0.896335,0.66820997,-0.46730998,0.4182305,0.214111,-0.35325,-0.356658,0.77026,0.934515,1.553,-0.176845,1.39685,-0.050413504,-0.24961,1.0306,0.37432998,0.772565,-0.205315,0.724795,0.86991,0.09566501,1.2477801,-0.18327,0.75613505,0.1875305,0.113675,1.00541,0.06447999,0.45590496,0.508567,-0.119605005
41,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.79369,0.9335,-1.0079,1.5016,-0.062723,0.046939,-0.50436,0.78024,-0.16348,-0.70975,0.35398,0.10296,-1.4806,-0.23233,1.6119,0.077421,0.83382,0.33618,-2.0191,-0.81478,-0.33773,-0.62924,1.2924,0.50378,-0.60183,-0.92155,0.001735,0.44196,-0.2563,0.22931,2.4195,1.4082,-0.73974,1.2117,0.18825,0.32892,-0.049844,1.7873,-0.15832,-1.817,0.52693,-0.61315,-0.088176,-0.70393,0.23619,1.8849,-0.058655,0.1829,0.2223,-1.1195
42,0.32985333,-0.05043367,0.40262,-0.24795668,0.30486667,0.6095927,-0.02723,0.275856,-0.21318203,-0.51355004,-0.38432336,-0.27851132,-0.45283332,0.38765335,-0.18289,0.48665667,0.6390833,-0.38702264,0.09711667,-0.51392335,0.061005533,-0.032959998,0.29679665,0.27933532,0.30007002,-0.8772733,-0.14784734,0.21593165,0.79549,-0.37367666,2.5197334,0.60241663,-0.31865,0.18674165,-0.46932003,0.08293667,-0.7444167,0.030153668,-0.020713666,-0.009406666,-0.21435034,-0.099429995,0.15918668,0.03420067,-0.23307002,0.37521067,0.38322,-0.141367,-0.46375,-0.6784434,0.73034,-0.23683,-0.73585,-0.087086,0.68814,0.60322,-0.30877,-0.331,-0.44736,-1.3283,-0.6306,0.58137,0.82911,0.17155,0.62941,-0.20708,-0.15555,0.74864,0.53543,-0.8057,0.021467,-1.6985,1.6829,0.28308,-0.66105,0.20422,0.19901,1.6744,0.98759,-0.6146,0.47044,0.71119,-0.051451,0.84434,-0.12871,0.99058,-1.4823,1.3502,1.6571,-0.069724,-0.45326,-0.034689,0.02033,-0.59575,1.2373,0.96924,0.34938,0.34617,0.70377,0.46577
43,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,-0.79369,0.9335,-1.0079,1.5016,-0.062723,0.046939,-0.50436,0.78024,-0.16348,-0.70975,0.35398,0.10296,-1.4806,-0.23233,1.6119,0.077421,0.83382,0.33618,-2.0191,-0.81478,-0.33773,-0.62924,1.2924,0.50378,-0.60183,-0.92155,0.001735,0.44196,-0.2563,0.22931,2.4195,1.4082,-0.73974,1.2117,0.18825,0.32892,-0.049844,1.7873,-0.15832,-1.817,0.52693,-0.61315,-0.088176,-0.70393,0.23619,1.8849,-0.058655,0.1829,0.2223,-1.1195
44,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.17537,0.08291,-0.12942,-0.48079,0.24926,-0.3178,1.0202,0.37647,-0.44533,0.60005,-0.69931,-0.18225,0.93479,0.60394,0.64438,0.14979,0.91368,0.50846,0.046199,-0.30032,0.48496,-0.81351,1.3557,0.027105,-0.99947,-1.0667,-0.65685,0.29009,0.82502,0.40959,1.7743,-0.55731,-1.1925,1.3894,-0.39877,0.86164,-0.50823,0.93659,1.3159,-0.38863,0.23216,0.42121,0.0061265,0.86917,1.0255,0.18649,-0.24925,-1.0213,-0.2545,-0.82867
45,0.13824001,-0.69580996,0.457596,-0.40766498,-0.32077998,-0.024386,0.352338,-0.275885,0.69953,0.42562997,-0.36399,-0.052494995,-0.0085970005,0.218965,-0.0572632,0.388621,0.68922997,0.100235,0.459835,-0.38800997,-0.10516499,0.190835,0.58906996,-0.78745,-0.1820655,-0.94635004,-0.126415,0.51630497,1.046965,-0.425975,2.27025,0.51458,-1.08748,0.28412402,-0.74524003,0.78613997,-0.13624501,0.320955,0.600335,-0.87408,-0.1840485,-0.34803,0.37244,0.0682775,0.275755,0.20971349,-0.18741499,-0.256219,0.548875,-0.3923997,0.25451,-1.1398,-0.14776,-0.36474,0.061782,-0.21596,0.46333,-0.669,0.35798,0.3315,-0.20971,-0.089666,-0.30711,0.19169,-0.73594,-0.037106,-0.18594,-0.46726,-0.19275,-0.53184,0.57579,-0.24715,-0.12255,-0.30124,-0.7901,-1.8116,0.23564,-0.068736,0.64154,0.27225,2.4619,0.37999,-0.65953,-0.26312,-0.4338,0.18784,-0.4782,-0.056999,-0.48857,0.024129,0.44845,0.55315,0.12754,0.28111,1.2432,0.4342,0.18168,0.7238,0.2245,0.085569
